"","resp.new.1","resp.new.2","resp.trt.1","resp.trt.2","label.post.prob.1","label.post.prob.2","label.post.mean.1","label.post.mean.2","fit.post.prob.1","fit.post.prob.2","fit.post.mean.1","fit.post.mean.2"
"53",36,83,43,87,0.7516,0.7881,0.254898036747821,0.534012604437332,0.731816530227661,0.801050186157227,0.272287726402283,0.502165913581848
"54",88,55,97,52,0.9202,0.4317,0.568038875021273,0.358061152900131,0.907396614551544,0.44725227355957,0.549657344818115,0.345396250486374
"55",80,61,67,56,0.1011,0.3703,0.519475818696374,0.393084309932676,0.113961100578308,0.381300061941147,0.507520973682404,0.378612518310547
"56",57,18,52,25,0.2604,0.754233333333333,0.383581591711449,0.142641297820221,0.268563449382782,0.774710297584534,0.393961071968079,0.164267048239708
"57",70,28,63,39,0.246566666666667,0.903933333333333,0.45877353489803,0.202521885841517,0.236475616693497,0.904617190361023,0.462232083082199,0.219638258218765
"58",72,64,68,74,0.366233333333333,0.935066666666667,0.472924891119318,0.409464410311467,0.378426492214203,0.941503703594208,0.468110918998718,0.392183214426041
"59",103,51,94,45,0.252,0.255833333333333,0.66149428243133,0.336166572373183,0.269259929656982,0.295441180467606,0.63249808549881,0.3246129155159
"60",91,87,89,92,0.4876,0.824433333333333,0.594122434592291,0.559290817119238,0.515806436538696,0.835081219673157,0.570444345474243,0.520184576511383
"61",99,42,107,60,0.917166666666667,0.9893,0.636278161623798,0.28204212340584,0.91767156124115,0.99018007516861,0.608704566955566,0.277259439229965
"62",77,34,61,26,0.0459,0.0969333333333333,0.501040509011788,0.235551826948631,0.0897903442382812,0.103766292333603,0.492790937423706,0.24287436902523
"63",91,48,86,48,0.4026,0.551933333333333,0.586492465289383,0.31617244711876,0.419917166233063,0.550701320171356,0.564669191837311,0.309420019388199
"64",75,62,73,60,0.474933333333333,0.5178,0.490834710367763,0.398757959204924,0.475680470466614,0.518512845039368,0.482664257287979,0.380931347608566
