"","resp.new.1","resp.new.2","resp.trt.1","resp.trt.2","label.post.prob.1","label.post.prob.2","label.post.mean.1","label.post.mean.2","fit.post.prob.1","fit.post.prob.2","fit.post.mean.1","fit.post.mean.2"
"68",63,87,70,88,0.813766666666667,0.704433333333333,0.417051152452123,0.555258413620137,0.818431198596954,0.712134420871735,0.421785265207291,0.530662417411804
"69",49,19,45,12,0.281633333333333,0.0361333333333333,0.332475126442852,0.15056661515347,0.316971391439438,0.0308479070663452,0.344277441501617,0.169999226927757
"70",38,22,44,25,0.727133333333333,0.540433333333333,0.265915132186561,0.166902342715478,0.721802175045013,0.531030595302582,0.285495191812515,0.186304107308388
"71",90,66,102,65,0.9647,0.5421,0.57823486605321,0.427707605919161,0.972668588161469,0.550243079662323,0.571672677993774,0.413372725248337
"72",88,20,89,17,0.6426,0.1831,0.571943966864704,0.153366683430306,0.660993993282318,0.171340107917786,0.559879660606384,0.167852014303207
"73",44,67,33,54,0.0490333333333333,0.1052,0.304495523087042,0.430433904407382,0.0744426250457764,0.0758902430534363,0.321062445640564,0.417593151330948
"74",97,53,88,45,0.258866666666667,0.181833333333333,0.621972986697264,0.350034259098784,0.278791964054108,0.175398766994476,0.606850981712341,0.346227139234543
"75",68,16,53,18,0.0465666666666667,0.441233333333333,0.446839220211755,0.130284820234175,0.067663311958313,0.428726017475128,0.451576948165894,0.150409609079361
"76",101,81,88,77,0.107766666666667,0.416866666666667,0.653649407444498,0.52460897310126,0.137664318084717,0.426951885223389,0.637837290763855,0.50154709815979
"77",83,48,74,47,0.2428,0.468866666666667,0.53276328907956,0.319986630150014,0.247532546520233,0.469162255525589,0.528258740901947,0.324011117219925
"78",51,37,50,31,0.418033333333333,0.150866666666667,0.346756173154932,0.258357249384484,0.44320821762085,0.127676874399185,0.356264770030975,0.267160385847092
"79",68,26,66,24,0.470966666666667,0.241766666666667,0.445181705790083,0.193602890691229,0.489993751049042,0.233625888824463,0.449480056762695,0.207668915390968
"80",47,78,54,89,0.7856,0.9496,0.320483409283682,0.498149965292717,0.773571729660034,0.949459075927734,0.334240913391113,0.479689419269562
"81",39,20,27,24,0.0304333333333333,0.587166666666667,0.271956228244832,0.155651457541359,0.0630707740783691,0.584673285484314,0.288719445466995,0.176621556282043
"82",52,51,64,43,0.915233333333333,0.180566666666667,0.353146478133481,0.336619798038113,0.917744636535645,0.157611072063446,0.367931187152863,0.33539879322052
